count,sku,name,web_name,slug,price,price_unit,currency_symbol,image_url,ingredients,dosage_form,brand,specification,category_names,category_slugs,is_active,is_publish,search_scoring,product_ranking,link,category,skip_count
90,00042855,THỰC PHẨM BỔ SUNG GU ROCTANE ENERGY GEL BLUEBERRY POMEGRANATE 32G,Thực phẩm bổ sung GU Gel Blueberry Pomegranate bổ sung năng lượng trong hoạt động thể thao (32g) ,cham-soc-ca-nhan/thuc-pham-bo-sung-gu-roctane-energy-gel-blueberry-pomegranate-32-g-2.html,75000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/1_cf8002ef07.jpg,"Maltodextrin , Nước , Fructose , L-Leucine , Taurine , Sodium Citrate , L-Valine , Hương tự nhiên , Acid citric , Potassium Citrate , Malic Acid , Calcium Carbonate , Beta-Alanine , Isoleucine , Gellan Gum , Capric Triglyceride , Sodium benzoate , Potassium sorbate , Chiết xuất lá trà xanh , Caffeine ",Nhũ tương (Gel),GU,Lốc 24 Gói,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/thuc-pham-bo-sung-gu-roctane-energy-gel-blueberry-pomegranate-32-g-2.html,cham-soc-ca-nhan,0
91,00042854,THỰC PHẨM BỔ SUNG GU ROCTANE ENERGY GEL STRAWBERRY KIWI 32G,Thực phẩm bổ sung GU Gel Strawberry Kiwi bổ sung năng lượng trong hoạt động thể thao (32g),cham-soc-ca-nhan/thuc-pham-bo-sung-gu-roctane-energy-gel-strawberry-kiwi-32-g-1.html,75000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/1_3f14fba160.jpg,"Maltodextrin , Nước , Fructose , L-Leucine , Taurine , Sodium Citrate , L-Valine , Hương tự nhiên , Acid citric , Potassium Citrate , Malic Acid , Calcium Carbonate , Beta-Alanine , Isoleucine , Gellan Gum , Capric Triglyceride , Muối , Sodium benzoate , Potassium sorbate ",Nhũ tương (Gel),GU,Lốc 24 Gói,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/thuc-pham-bo-sung-gu-roctane-energy-gel-strawberry-kiwi-32-g-1.html,cham-soc-ca-nhan,0
92,00041325,"DUNG DỊCH VỆ SINH PHỤ NỮ DẠNG BỌT NATURAL FEMININE CURCUMIN LÀM SẠCH, KHỬ MÙI, KHÁNG KHUẨN 160ML","Dung dịch vệ sinh phụ nữ dạng bọt Natural Feminine Curcumin làm sạch, khử mùi, kháng khuẩn (160ml)",cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu-dang-bot-natural-feminine-curcumin-160-ml.html,135000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09178_e7064c30b4.png,"Water , Cocamidopropyl betaine , Disodium Laureth Sulfosuccinate , Decyl glucoside , Polyquaternium-7 , Piper Betle (Leaf) Extract , Curcumin , Lactic Acid , Sodium benzoate , Aloe barbadensis leaf extract , Glycerin , Panthenol , Camellia Sinensis Leaf Extract , Rose Centifolia Flower Extract , Prunus Mume Fruit Extract , Centella Asiatica Extract , Undaria Pinnatifida Extract , Niacinamide , Euglena Gracilis Polysaccharide , Hydrolyzed Collagen , Fragrance , Citric Acid , Sodium Citrate , Sodium Chloride , Gluconolactone , Tetrasodium EDTA , Menthol , Tocopherol acetate ",,Natural Feminine,Hộp x 160ml,Chăm sóc cá nhân | Vệ sinh cá nhân | Dung dịch vệ sinh phụ nữ,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu-dang-bot-natural-feminine-curcumin-160-ml.html,cham-soc-ca-nhan,0
93,00041295,NƯỚC YẾN SÀO VÀ SÂM LÁT GREENBIRD 4 HŨ X 72G,Nước Yến Sào Và Sâm Lát Greenbird (4 hũ x 72g),cham-soc-ca-nhan/nuoc-yen-sao-va-sam-lat-greenbird-4-hu-x-72-g.html,160000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_01392_e34a477fe1.jpg,"Nước 70%, Sợi yến 20%, Đường phèn vàng , Đường hữu cơ 1.6%, Nhân sâm lát 0.22%, Chiết xuất nhân sâm 0.15%, Chất làm dày , Chất điều chỉnh độ acid , Hương liệu Nhân Sâm nhân tạo , Màu tự nhiên caramel 150d ",,Greenbird,Hộp 4 Hũ,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Nước Yến,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/nuoc-yen,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/nuoc-yen-sao-va-sam-lat-greenbird-4-hu-x-72-g.html,cham-soc-ca-nhan,0
94,00041254,TRÀ THẢO DƯỢC GIẢO CỔ LAM KAMI TEA 20 TÚI LỌC X 2G,Trà Thảo Dược Giảo Cổ Lam Kami Tea (20 túi lọc x 2g),cham-soc-ca-nhan/tra-thao-duoc-giao-co-lam-kami-tea-20-tui-loc-x-2-g.html,60000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00485_75075ca602.jpg,"Giảo cổ lam 1.05g, Dây thìa canh 0.8g, Cỏ ngọt 0.14g, Kẽm Gluconat 10mg",,KAMI TEA,Hộp 20 Túi,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Trà thảo dược,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/tra,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tra-thao-duoc-giao-co-lam-kami-tea-20-tui-loc-x-2-g.html,cham-soc-ca-nhan,0
95,00041253,TRÀ THẢO DƯỢC TÍA TÔ - GỪNG KAMI TEA 20 TÚI LỌC X 2G,Trà Thảo Dược Tía Tô - Gừng Kami Tea (20 túi lọc x 2g),cham-soc-ca-nhan/tra-thao-duoc-tia-to-gung-kami-tea-20-tui-loc-x-2-g.html,65000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00476_f3ec76c7eb.jpg,"Tía Tô 1.3g, Gừng 0.45g, Cỏ ngọt 0.15g, Cam thảo 0.09g, Kẽm Gluconat 10mg",,KAMI TEA,Hộp 20 Túi,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Trà thảo dược,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/tra,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tra-thao-duoc-tia-to-gung-kami-tea-20-tui-loc-x-2-g.html,cham-soc-ca-nhan,0
96,00041251,TRÀ THẢO DƯỢC NẤM ĐÔNG TRÙNG HẠ THẢO KAMI TEA 20 TÚI X 2G,Trà Thảo Dược Nấm Đông Trùng Hạ Thảo Kami Tea (20 túi x 2g),cham-soc-ca-nhan/tra-thao-duoc-nam-dong-trung-ha-thao-kami-tea-20-tui-x-2-g.html,195000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04995_6987fdb390.jpg,"Nấm Đông trùng hạ thảo 1g, Lạc tiên 0.3g, Liên tâm 0.3g, Nụ hoa tam thất 0.25g, Cỏ ngọt 0.1g, Thảo quyết minh 0.04g, Kẽm Gluconat 0.01g",,KAMI TEA,Hộp 20 Túi,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Trà thảo dược,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/tra,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tra-thao-duoc-nam-dong-trung-ha-thao-kami-tea-20-tui-x-2-g.html,cham-soc-ca-nhan,0
97,00040888,TRÀ THẢO MỘC GOOD NIGHT DATINO PREMIUM TEA 20 TÚI LỌC X 2G,Trà Thảo Mộc Good Night Datino Premium Tea (20 túi lọc x 2g),cham-soc-ca-nhan/tra-thao-moc-good-night-datino-premium-tea-20-tui-loc-x-2-g.html,45000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00151_d6b1fd30cf.jpg,"Bột Bình Vôi 1g, Bột Lạc Tiên 0.4g, Bột Nấm Đông Trùng Hạ Thảo 0.3g, Bột Tâm Sen 0.1g, Bột Thảo Quyết Minh 0.1g, Bột cỏ ngọt 0.1g",Túi lọc,Datino,Hộp 20 Túi,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Trà thảo dược,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/tra,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tra-thao-moc-good-night-datino-premium-tea-20-tui-loc-x-2-g.html,cham-soc-ca-nhan,0
98,00040887,TRÀ THẢO MỘC GỪNG SẢ DATINO PREMIUM TEA 20 TÚI LỌC X 2G,Trà Thảo Mộc Gừng Sả Datino Premium Tea (20 túi lọc x 2g),cham-soc-ca-nhan/tra-thao-moc-gung-sa-datino-premium-tea-20-tui-loc-x-2-g.html,42000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00177_254ea8075f.jpg,"Bột Gừng 0.8g, Bột Sả 0.7g, Bột cỏ ngọt 0.3g, Bột Cam Thảo 0.2g",Túi lọc,Datino,Hộp 20 Túi,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Trà thảo dược,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/tra,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tra-thao-moc-gung-sa-datino-premium-tea-20-tui-loc-x-2-g.html,cham-soc-ca-nhan,0
99,00040886,TRÀ THẢO MỘC ATISO DATINO PREMIUM TEA 20 TÚI LỌC X 2G,Trà Thảo Mộc Atiso Datino Premium Tea (20 túi lọc x 2g),cham-soc-ca-nhan/tra-thao-moc-atiso-datino-premium-tea-20-tui-loc-x-2-g.html,42000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00165_5eaaea42b8.jpg,"Bột Atisô 1.8g, Bột cỏ ngọt 0.2g",Túi lọc,Datino,Hộp 20 Túi,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Trà thảo dược,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/tra,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tra-thao-moc-atiso-datino-premium-tea-20-tui-loc-x-2-g.html,cham-soc-ca-nhan,0
100,00040811,BAO CAO SU OKAMOTO 0.03 PLATINUM TRONG SUỐT MỀM MẠI HỘP 3 CÁI,"Bao cao su Okamoto 0.03 Platinum trong suốt, mềm mại, dùng để phòng tránh thai và ngăn ngừa HIV (3 cái)",cham-soc-ca-nhan/bao-cao-su-okamoto-0-03-platinum-trong-suot-mem-mai-hop-3-cai.html,147000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09679_b3900eaabc.jpg,Cao su thiên nhiên ,,OKAMOTO,Hộp 3 Cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bao-cao-su-okamoto-0-03-platinum-trong-suot-mem-mai-hop-3-cai.html,cham-soc-ca-nhan,0
101,00040808,BAO CAO SU OKAMOTO SKINLESS SKIN PURITY KHÔNG MÙI TINH KHIẾT HỘP 10 CÁI,"Bao cao su Okamoto Skinless Skin Purity không mùi, tinh khiết, dùng để phòng tránh thai và ngăn ngừa HIV (10 cái)",cham-soc-ca-nhan/bao-cao-su-okamoto-skinless-skin-purity-khong-mui-tinh-khiet-hop-10-cai.html,79000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09717_4be191b823.jpg,Cao su thiên nhiên ,,OKAMOTO,Hộp 10 Cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bao-cao-su-okamoto-skinless-skin-purity-khong-mui-tinh-khiet-hop-10-cai.html,cham-soc-ca-nhan,100
102,00040807,BAO CAO SU OKAMOTO SKINLESS SKIN PURITY KHÔNG MÙI TINH KHIẾT HỘP 3 CÁI,"Bao cao su Okamoto Skinless Skin Purity không mùi, tinh khiết, dùng để phòng tránh thai và ngăn ngừa HIV (3 cái)",cham-soc-ca-nhan/bao-cao-su-okamoto-skinless-skin-purity-khong-mui-tinh-khiet-hop-3-cai.html,29000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09694_08ef78d478.jpg,Cao su thiên nhiên ,,OKAMOTO,Hộp 3 Cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bao-cao-su-okamoto-skinless-skin-purity-khong-mui-tinh-khiet-hop-3-cai.html,cham-soc-ca-nhan,100
103,00039824,NƯỚC YẾN SÀO CAO CẤP NUNEST CERNA DÀNH CHO NGƯỜI TIỂU ĐƯỜNG 6 HŨ X 70ML,Nước Yến Sào Cao Cấp Nunest Cerna Dành Cho Người Tiểu Đường (6 hũ x 70ml),cham-soc-ca-nhan/nuoc-yen-sao-cao-cap-nunest-cerna-danh-cho-nguoi-tieu-duong-6-hu-x-70-ml.html,256000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05463_4289216657.jpg,"yến sào chưng sẵn không đường 15%, Isomalt , collagen II thủy phân , Chondroitin , Nhân Sâm , Nước , Maltitol , Canxi lactate , Chất ổn định , Hương tổng hợp , Chất bảo quản ",,Nunest,Hộp 6 Hũ,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Nước Yến,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/nuoc-yen,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/nuoc-yen-sao-cao-cap-nunest-cerna-danh-cho-nguoi-tieu-duong-6-hu-x-70-ml.html,cham-soc-ca-nhan,100
104,00039816,BỘT DIẾP CÁ NGUYÊN CHẤT DATINO 15 GÓI X 3G,Bột Diếp Cá Nguyên Chất Datino (15 gói x 3g),cham-soc-ca-nhan/bot-diep-ca-nguyen-chat-datino-15-goi-x-3-g.html,115000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09752_24fda6614d.jpg,Diếp cá 100%,,Datino,Hộp 15 Gói,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bot-diep-ca-nguyen-chat-datino-15-goi-x-3-g.html,cham-soc-ca-nhan,100
105,00038884,NƯỚC YẾN SÀO CAO CẤP CHO TRẺ EM NUNEST KID VỊ DÂU LỐC 3+1 70ML,Nước Yến Sào Cao Cấp Cho Trẻ Em Nunest Kid Vị Dâu Lốc 3+1 (70ml),cham-soc-ca-nhan/nuoc-yen-sao-cao-cap-cho-tre-em-nunest-kid-vi-dau-loc-3-1-70-ml.html,132000.0,Lốc,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05036_dd260e8d55.jpg,"Yến sào chưng sẵn 15%, Beta Glucan 42.8mg, Lysine 85.7mg, Vitamin D3 7mcg, Nước , Đường phèn , Đường sucrose , Canxi lactate , Chất ổn định , Dâu tây , Hương dâu tổng hợp , Chất bảo quản ",,Nunest,Lốc 4 Hũ x 70ml,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Nước Yến,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/nuoc-yen,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/nuoc-yen-sao-cao-cap-cho-tre-em-nunest-kid-vi-dau-loc-3-1-70-ml.html,cham-soc-ca-nhan,100
106,00503504,CHÈ DƯỠNG NHAN TỔ YẾN VÀ TRÙNG THẢO GREENBIRD 6 CHAI X 175ML,Chè Dưỡng Nhan Tổ Yến Và Trùng Thảo Greenbird (6 chai x 175ml),cham-soc-ca-nhan/che-duong-nhan-to-yen-va-trung-thao-greenbird-6-chai-x-175-ml.html,210000.0,Lốc,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_01374_e8d3e62d19.jpg,"Hương yến giống tự nhiên , Chất ổn định , Chất làm dày , Đường phèn , Hạt chia , Hạt bồ mễ , Nấm tuyết , Hạt sen , Kỷ tử , Long nhãn , Nhựa đào , Táo đỏ , Yến Sào ngâm nở 50mg, Sợi Trùng Thảo militaris ngâm nở 1000mg, Đường hữu cơ , Nước , Tuyết Yến ",,Greenbird,Lốc 6 Chai x 175ml,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Nước Yến,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/nuoc-yen,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/che-duong-nhan-to-yen-va-trung-thao-greenbird-6-chai-x-175-ml.html,cham-soc-ca-nhan,100
107,00503165,BÀN CHẢI ĐÁNH RĂNG ĐIỆN ORAL-B PRO 500,Bàn chải đánh răng điện Oral-B Pro 500 Crossaction loại bỏ các mảng bám và vết ố trên răng,cham-soc-ca-nhan/ban-chai-danh-rang-dien-oral-b-pro-500-crossaction-37474.html,1749000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_04212_d9308525fc.png,"PIN , TPE , POM , Nhựa ASA , Polypropylen , polyamide ",,Oral-B,Hộp,Chăm sóc cá nhân | Chăm sóc răng miệng | Bàn chải điện,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/ban-chai-dien,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/ban-chai-danh-rang-dien-oral-b-pro-500-crossaction-37474.html,cham-soc-ca-nhan,100
108,00503164,BÀN CHẢI ĐÁNH RĂNG ĐIỆN ORAL-B VITALITY CROSSACTION BLUE,Bàn chải đánh răng điện Oral-B Vitality Crossaction Blue làm sạch mảng bám trên răng,cham-soc-ca-nhan/ban-chai-danh-rang-dien-oral-b-vitality-crossaction-blue-37475.html,999000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00503164_ban_chai_danh_rang_dien_oral_b_vitality_crossaction_blue_8974_63c4_large_8c46c8e883.jpg,"PIN , POM , TPE , Polypropylen , polyamide ",,Oral-B,Hộp,Chăm sóc cá nhân | Chăm sóc răng miệng | Bàn chải điện,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/ban-chai-dien,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/ban-chai-danh-rang-dien-oral-b-vitality-crossaction-blue-37475.html,cham-soc-ca-nhan,100
109,00503157,"BCS SAGAMI 0.01MM SIÊU MỎNG CHẠM ĐỈNH CHÂN THẬT, KHÔNG MÀU, KHÔNG MÙI, KHÔNG KÍCH ỨNG 1 CÁI","Bao cao su Sagami siêu mỏng, không gây dị ứng, phòng tránh thai và bệnh lây qua đường tình dục (0,01mm - 1 cái)",cham-soc-ca-nhan/bcs-sagami-001mm-sieu-mong-cham-dinh-chan-that-khong-mau-khong-mui-khong-kich-ung-1-cai-37461.html,150000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00503157_bcs_sagami_001mm_sieu_mong_cham_dinh_chan_that_khong_mau_khong_mui_khong_kich_ung_1_cai_7839_63d7_large_e4011c4064.jpg,Polyurethane ,,SAGAMI,Hộp 1 Cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,90,3.7949944,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bcs-sagami-001mm-sieu-mong-cham-dinh-chan-that-khong-mau-khong-mui-khong-kich-ung-1-cai-37461.html,cham-soc-ca-nhan,100
110,00502344,NƯỚC UỐNG HỒNG SÂM KWANGDONG 10 CHAI X 100ML,Nước Uống Hồng Sâm Kwangdong (10 chai x 100ml),cham-soc-ca-nhan/nuoc-hong-sam-extra-gold-kwangdong-10-chai-x-100ml-36583.html,200000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09417_a9876e15d2.jpg,"Nước (aqua) , Fructose , Chiết xuất thực vật hỗn hợp 1.45%, Chiết xuất hồng sâm 0.2%, Glycine , Trisodium-citrate , Nicotinic acid , Muối , Hương liệu tổng hợp dành cho thực phẩm , Axit citric ",,Kwang Dong,Hộp 10 Chai x 100ml,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/nuoc-hong-sam-extra-gold-kwangdong-10-chai-x-100ml-36583.html,cham-soc-ca-nhan,100
111,00502343,NƯỚC HỒNG SÂM MẬT ONG KWANGDONG 10 CHAI X 170ML,Nước Hồng Sâm Mật Ong Kwangdong (10 chai x 170ml),cham-soc-ca-nhan/nuoc-hong-sam-mat-ong-kwangdong-10-chai-x-170ml-36584.html,260000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09400_8f48b93386.jpg,"Nước (aqua) , Hồng sâm 0.075%, Maltitol syrup , Fructose , Mật ong 5%, Trisodium-citrate , Maltodextrin , Axit citric , Vitamin C 0.02%, Enzymatically Modified Stevia , Glycine , Hương liệu tổng hợp dành cho thực phẩm , Đường ",,Kwang Dong,Hộp 10 Chai x 170ml,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/nuoc-hong-sam-mat-ong-kwangdong-10-chai-x-170ml-36584.html,cham-soc-ca-nhan,100
112,00500697,NƯỚC YẾN SÀO CHƯNG ĐƯỜNG PHÈN GREENBIRD 4 HŨ X 72G,Nước Yến Sào Chưng Đường Phèn Greenbird (4 hũ x 72g),cham-soc-ca-nhan/yen-sao-chung-duong-phen-greenbird-4-hu-x-72g-34822.html,150000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/QAG_05854_e1e8354237.jpg,"Nước (aqua) , Sợi yến 20%, Chất làm dày , Đường hữu cơ 0.4%, Chất ổn định , Hương yến giống tự nhiên , Đường phèn 9%",,Greenbird,Hộp 4 Hũ,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Nước Yến,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/nuoc-yen,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/yen-sao-chung-duong-phen-greenbird-4-hu-x-72g-34822.html,cham-soc-ca-nhan,100
113,00500273,ĐƯỜNG ĂN KIÊNG CỎ NGỌT EQUAL STEVIA NO CALORIE SWEETENER 40 GÓI X 80G,Đường Ăn Kiêng Cỏ Ngọt Equal Stevia No Calorie Sweetener (40 gói x 80g),cham-soc-ca-nhan/equal-stevia-no-calorie-sweetener-80g-40-goi-duong-an-kieng-34408.html,79500.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500273_equal_stevia_no_calorie_sweetener_80g_40_goi_duong_an_kieng_5691_63fe_large_b193d528dc.jpg,"Hương tự nhiên , Steviol glicosides 0.83%, Chất tạo ngọt tự nhiên 98.87%",,EQUAL,Hộp 40 gói,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Đường ăn kiêng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/duong-an-kieng,True,True,90,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/equal-stevia-no-calorie-sweetener-80g-40-goi-duong-an-kieng-34408.html,cham-soc-ca-nhan,100
114,00500213,BCS GEL MÁT LẠNH TĂNG CẢM XÚC S52 SAFEFIT FREEZER MAX HỘP 3 CÁI,"Bao cao su Safefit Freezer Max S52 chứa nhiều gel làm mát, kéo dài thời gian quan hệ (3 cái)",cham-soc-ca-nhan/bcs-safefit-freezer-max-s52-3-cai-gel-mat-lanh-sang-khoai-34296.html,19000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500213_bcs_safefit_freezer_max_s52_3_cai_gel_mat_lanh_sang_khoai_6230_62c3_large_86dfa6dafe.jpg,"Chất bôi trơn  , Cao su thiên nhiên  ",,SAFEFIT,Hộp 3 cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,90,3.8294794,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bcs-safefit-freezer-max-s52-3-cai-gel-mat-lanh-sang-khoai-34296.html,cham-soc-ca-nhan,100
